"","genus","common_name1","nutrient","id.x","food_desc","food_group","refuse","notes","value","units.x","trace","units.y","units","id.y","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type"
"99","caulerpa","green caviar","retinol","09012","Algae, Green caviar, raw","Algae","0",NA,0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"100","caulerpa","green caviar","retinol","09012","Algae, Green caviar, raw","Algae","0",NA,0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"101","caulerpa","green caviar","thiamin","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"102","caulerpa","green caviar","thiamin","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"103","caulerpa","green caviar","fatty acid 18 4 n 3","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"104","caulerpa","green caviar","fatty acid 18 4 n 3","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"105","caulerpa","green caviar","fatty acid 18 1 undifferentiated","09012","Algae, Green caviar, raw","Algae","0",NA,2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"106","caulerpa","green caviar","fatty acid 18 1 undifferentiated","09012","Algae, Green caviar, raw","Algae","0",NA,2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"107","caulerpa","green caviar","fatty acid 16 4","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"108","caulerpa","green caviar","fatty acid 16 4","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"109","caulerpa","green caviar","fatty acid 18 2 n 6","09012","Algae, Green caviar, raw","Algae","0",NA,4,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"110","caulerpa","green caviar","fatty acid 18 2 n 6","09012","Algae, Green caviar, raw","Algae","0",NA,4,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"111","caulerpa","green caviar","ascorbic acid","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"112","caulerpa","green caviar","ascorbic acid","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"113","caulerpa","green caviar","pantothenic acid","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"114","caulerpa","green caviar","pantothenic acid","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"115","caulerpa","green caviar","fatty acid 22 4 n 6","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"116","caulerpa","green caviar","fatty acid 22 4 n 6","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"117","caulerpa","green caviar","lipid y","09012","Algae, Green caviar, raw","Algae","0",NA,0.1,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"118","caulerpa","green caviar","lipid y","09012","Algae, Green caviar, raw","Algae","0",NA,0.1,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"119","caulerpa","green caviar","fatty acid 10 0","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"120","caulerpa","green caviar","fatty acid 10 0","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"121","caulerpa","green caviar","water","09012","Algae, Green caviar, raw","Algae","0",NA,97,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"122","caulerpa","green caviar","water","09012","Algae, Green caviar, raw","Algae","0",NA,97,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"123","caulerpa","green caviar","beta carotene equivalents","09012","Algae, Green caviar, raw","Algae","0",NA,120,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"124","caulerpa","green caviar","beta carotene equivalents","09012","Algae, Green caviar, raw","Algae","0",NA,120,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"125","caulerpa","green caviar","vitamin d","09012","Algae, Green caviar, raw","Algae","0",NA,0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"126","caulerpa","green caviar","vitamin d","09012","Algae, Green caviar, raw","Algae","0",NA,0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"127","caulerpa","green caviar","fatty acid 16 1","09012","Algae, Green caviar, raw","Algae","0",NA,2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"128","caulerpa","green caviar","fatty acid 16 1","09012","Algae, Green caviar, raw","Algae","0",NA,2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"129","caulerpa","green caviar","iodine","09012","Algae, Green caviar, raw","Algae","0",NA,80,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"130","caulerpa","green caviar","iodine","09012","Algae, Green caviar, raw","Algae","0",NA,80,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"131","caulerpa","green caviar","fatty acid 24 1","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"132","caulerpa","green caviar","fatty acid 24 1","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"133","caulerpa","green caviar","fatty acids total saturated","09012","Algae, Green caviar, raw","Algae","0",NA,0.02,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"134","caulerpa","green caviar","fatty acids total saturated","09012","Algae, Green caviar, raw","Algae","0",NA,0.02,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"135","caulerpa","green caviar","folate","09012","Algae, Green caviar, raw","Algae","0",NA,4,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"136","caulerpa","green caviar","folate","09012","Algae, Green caviar, raw","Algae","0",NA,4,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"137","caulerpa","green caviar","dietary fiber total","09012","Algae, Green caviar, raw","Algae","0",NA,0.8,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"138","caulerpa","green caviar","dietary fiber total","09012","Algae, Green caviar, raw","Algae","0",NA,0.8,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"139","caulerpa","green caviar","triacyl glycerol equivalents","09012","Algae, Green caviar, raw","Algae","0",NA,0,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"140","caulerpa","green caviar","triacyl glycerol equivalents","09012","Algae, Green caviar, raw","Algae","0",NA,0,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"141","caulerpa","green caviar","fatty acid 12 0","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"142","caulerpa","green caviar","fatty acid 12 0","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"143","caulerpa","green caviar","fatty acid 15 0","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"144","caulerpa","green caviar","fatty acid 15 0","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"145","caulerpa","green caviar","fatty acids total poly unsaturated","09012","Algae, Green caviar, raw","Algae","0",NA,0.02,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"146","caulerpa","green caviar","fatty acids total poly unsaturated","09012","Algae, Green caviar, raw","Algae","0",NA,0.02,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"147","caulerpa","green caviar","fatty acid 22 0","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"148","caulerpa","green caviar","fatty acid 22 0","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"149","caulerpa","green caviar","salt equivalents","09012","Algae, Green caviar, raw","Algae","0",NA,0.8,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"150","caulerpa","green caviar","salt equivalents","09012","Algae, Green caviar, raw","Algae","0",NA,0.8,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"151","caulerpa","green caviar","riboflavin","09012","Algae, Green caviar, raw","Algae","0",NA,0.01,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"152","caulerpa","green caviar","riboflavin","09012","Algae, Green caviar, raw","Algae","0",NA,0.01,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"153","caulerpa","green caviar","potassium","09012","Algae, Green caviar, raw","Algae","0",NA,39,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"154","caulerpa","green caviar","potassium","09012","Algae, Green caviar, raw","Algae","0",NA,39,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"155","caulerpa","green caviar","carbohydrate total calculated by difference","09012","Algae, Green caviar, raw","Algae","0",NA,1.2,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"156","caulerpa","green caviar","carbohydrate total calculated by difference","09012","Algae, Green caviar, raw","Algae","0",NA,1.2,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"157","caulerpa","green caviar","fatty acid 10 1","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"158","caulerpa","green caviar","fatty acid 10 1","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"159","caulerpa","green caviar","niacin","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"160","caulerpa","green caviar","niacin","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"161","caulerpa","green caviar","fatty acids total","09012","Algae, Green caviar, raw","Algae","0",NA,0.04,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"162","caulerpa","green caviar","fatty acids total","09012","Algae, Green caviar, raw","Algae","0",NA,0.04,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"163","caulerpa","green caviar","energy kcal","09012","Algae, Green caviar, raw","Algae","0",NA,4,"kcal/100 g",FALSE,"kcal/100 g","kcal/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"164","caulerpa","green caviar","energy kcal","09012","Algae, Green caviar, raw","Algae","0",NA,4,"kcal/100 g",FALSE,"kcal/100 g","kcal/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"165","caulerpa","green caviar","fatty acid 14 0","09012","Algae, Green caviar, raw","Algae","0",NA,2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"166","caulerpa","green caviar","fatty acid 14 0","09012","Algae, Green caviar, raw","Algae","0",NA,2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"167","caulerpa","green caviar","fatty acid 22 1","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"168","caulerpa","green caviar","fatty acid 22 1","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"169","caulerpa","green caviar","fatty acid 21 5 n 3","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"170","caulerpa","green caviar","fatty acid 21 5 n 3","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"171","caulerpa","green caviar","fatty acids total n 6 poly unsaturated","09012","Algae, Green caviar, raw","Algae","0",NA,0.01,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"172","caulerpa","green caviar","fatty acids total n 6 poly unsaturated","09012","Algae, Green caviar, raw","Algae","0",NA,0.01,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"173","caulerpa","green caviar","fatty acid triacyl glycerol equivalents","09012","Algae, Green caviar, raw","Algae","0",NA,0,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
"174","caulerpa","green caviar","fatty acid triacyl glycerol equivalents","09012","Algae, Green caviar, raw","Algae","0",NA,0,"g/100 g",FALSE,"g/100 g","g/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","bryopsidophyceae","chlorophyta","plantae",NA
"175","caulerpa","green caviar","fatty acid 18 3 n 6","09012","Algae, Green caviar, raw","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09012",NA,"Caulerpa lentillifera",NA,"caulerpaceae","bryopsidales","ulvophyceae","chlorophyta","plantae",NA
